samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
zjxc41n-1011,0,0,0,0,3.8985026,6.408222,1.7655246,0,0,0.86656755,0,0,1.6679482,0,0,0.065361634,0,0,3.569662,0,2.301228,0,0,0,0,0,0,0,2.7980032,0,0,0,0,0,1.7434889,0,0,2.3104,0.90912974,0.28556788,9.869146,0.832499,0,0,0,0,1.0871328,3.3049202,0.75440013,0,0,0,0,0,1.5177025,0,0,0,2.0529993,0,0.10638145,2.3855164,1.55638,0.9888004,0,6.8740115,0,0.22679374,0,0,0,0,0,1.9843118,0,5.828564,0,0,0,0,0,0.9800633,0,0,0.5100176,0,0,2.113053,0,0.03632677,0,0,0,3.122567,2.1885233,2.812881,0,1.1785419,0,2.3517847,1.6298337,1.934606,1.3033159,0,0,0,2.586927,0,4.924147,2.0545192
zjxc41n-1023,0,0,0,0,3.2063985,0,4.4795313,0,0,0,0,0,4.635554,0.20898867,0,3.5206244,0,0.29708916,4.1329117,0,0,0,0,0,0.18921626,0.7843705,0,0,4.1162314,0,0,0,3.1333964,0,0,0,0,5.795444,0,4.5174613,9.123473,0.9421179,0,0.21832423,1.5169576,0,0,6.0581894,0,0,0,0,1.8472656,0,0,0,0,0,0,0,0.23717424,6.496897,4.4539824,0,0,8.570979,0.28223687,0,0,0,0,0,0,5.238827,5.299646,0,4.4008436,0,0,4.1896343,3.7875993,0,0,0,4.5648565,0,0,0.067673005,0,0.31048352,0,0,0,4.4331503,0.24019834,7.4023695,0,0,0,2.1575005,5.310902,0.8802611,0,0.50295824,0,0,0.72075266,0,3.7104812,1.3832037
zjxc41n-1024,0,0,0,0,2.8627872,0,3.9106047,0.68416727,0,0,0,0,4.5781245,2.0408983,0,2.6165237,0,0.33161592,3.1032221,0,0,0,0.81014866,0,0.47415164,1.4161655,0,0,3.1992466,0,0,0,2.45046,0,0,0,0,3.8681056,0,3.9429119,6.965197,0,0,0.18379034,2.3106577,0,0,4.6298842,0,0,0.014697941,0,1.4182918,0,0.61886555,0.36255243,0,0,0,0,0.897565,6.2323475,4.3408895,0,0,5.80147,1.3942657,0,0,0,0,0,0,4.4409113,5.849557,0,3.4777074,0,0,2.8988678,2.766847,0,0,0.49932644,4.4509478,0,0,0,0.13009939,0,0,0,0,3.8642356,0,7.484387,0,0,0,1.9894414,4.3436217,0.76401377,0,1.2941726,0,0.11143052,0.22886792,0,2.1878765,0
zjxc41n-1025,0.25218478,0,0,0,4.4809656,3.3459978,2.4181345,3.577822,0,0,0,0,2.5572932,0,0,3.5497603,0,0,1.8000351,0,1.5961543,0,2.9385393,0,0,0,0,0,2.6683576,0,0,0,0,0,0.3498348,0,0,2.5700853,0,1.0956793,3.9900646,0.7158983,1.3042511,1.0361352,2.231577,0,0,2.2444272,1.0725536,0,0,0,0,0,0,0,0,0,0.726629,0,1.2416294,4.612078,3.4469752,0,0,3.5020595,0,0,0,0,0,0,0,0,3.1623175,3.5499628,3.5812066,0,0,0,0,0,0,1.9571053,1.2444437,0,0,0,3.8829186,0.77475184,0,0,0,1.1121935,0,2.4910862,0,0,0,2.0117023,1.359877,0,0,1.6126996,0,0,0.9155211,0,3.285632,1.2173125
zjxc41n-1025_2,0.10368657,0,0,0,3.772144,1.7304292,3.2755783,2.5187795,0,0,0,0,3.6863906,0,0,4.407006,0,0,2.1890323,0,0.060877655,0,1.2003657,0,0,0,0,0,3.2671556,0,0,0,0.4170113,0,0,0,0,3.5039392,0,2.124916,5.3015738,0.03660827,0.62027866,0.4160039,2.073007,0,0,3.4375105,1.0192035,0,0,0,0.6164428,0,0,0,0,0,0,0,0.5837681,5.7799306,3.3847716,0,0,5.224795,0,0,0,0,0,0,0,1.4433026,4.0328484,1.5231841,3.2640107,0,0,1.3973941,0,0,0,1.4215037,2.0990503,0,0,0,2.5295227,0.20266515,0,0,0,2.0860233,0,3.994989,0,0,0,2.382005,2.611474,0,0,1.0585393,0,0,0.6880182,0,3.4140804,1.2923201
zjxc41n-11,0,0,0,0,4.4824,3.3966627,4.1102962,0,0,0,0.2423631,0,0,0,0,0,0,0,1.5022713,0,3.378539,0,4.1282096,0,0,0,0,0,1.0301121,0,0.8217575,0,0,0,1.2157018,0,0,1.202848,0,0,4.1612773,1.5037036,0.12652753,2.3349786,0,0,1.2892908,4.2181554,0,0,0,0,0,0,4.368027,0,0,0,5.145025,1.5561444,1.1230998,1.5232736,2.24182,0,0,3.9719138,0.082665175,0,0,0,0,0,0,0.6097717,2.122185,5.2086515,1.0623667,0,0,0,0,0,0,0,2.756697,0,0,0,1.257128,0.5647437,0,0,0,3.289219,0.019722646,5.7723565,0,0,0,3.6620238,2.1381378,0.64313495,1.4935651,0,0,2.3389695,0.7690361,0,2.353631,3.992739
zjxc41n-2012,1.0348965,0,2.2272525,0,5.8505874,3.8685756,3.69336,6.1815453,0,0,0,0,4.629343,2.9689896,0,7.221558,0,0,2.8680108,0,1.2498986,2.726874,3.3292727,0,0,0,0,0,4.0894995,0,0,0,0,0,0,0,0,3.2608001,0,1.4306269,5.0690665,0.07162115,2.205796,0.75947726,5.4226217,0,0,0.9342775,0.32815814,0,0.042194173,0,0.8015133,0,0.46002528,0,0,0,1.3708029,0,1.6914616,7.42517,5.7751637,0,0,2.7034395,0,0,0,0,0,0,0,1.6439444,6.004418,5.607446,5.3734126,0,0,0,0,0,0,2.612062,4.0398874,0,0,0,4.4174905,0,0,0,1.4810834,0,0,7.9194345,0,1.2643796,0,1.5039809,4.1301646,0,0.06164125,1.8572735,0,0,1.4525092,0.46717307,3.3824596,0
zjxc41n-2013,0.8423655,0,0,0,4.728375,3.546335,2.446942,4.361435,0,0,0,0,2.6714098,1.2987918,0,4.010213,0,0,1.9182731,0,1.3026854,0.691961,3.142231,0,0,0,0,0,3.18693,0,0,0,0,0,0,0,0,2.5889432,0,1.4618269,3.456869,0,0.8767353,0.8014276,3.4235294,0,0,1.494631,0.34898522,0,0.6008025,0,0,0,0.100558236,0,0,0,0.72863024,0,1.7453483,5.2184706,4.0200615,0,0,2.4882839,0.3197903,0,0,0,0,0,0,0,3.777321,4.2082906,3.5897725,0,0,0,0,0,0,2.0656662,1.924356,0,0,0,3.6264484,0.089650944,0,0,0,0.3917879,0,4.404439,0,0,0.16947833,1.8966365,1.924977,0,0,1.9389839,0,0,1.5698497,0,3.0807528,0
zjxc41n-2014,0.12433908,0,0,0,5.6315584,5.131439,2.8991082,4.7329893,0,0,0,0,2.844709,0,0,6.360488,0,0,2.6047218,0,1.7741477,0.21538776,2.481371,0,0.6861114,0,0,0,4.0354233,0,0,0,0,0,0,0,0,3.4988263,0,2.1265059,4.919497,1.0775893,1.4904164,0.6962398,2.8297534,0,0,1.1582466,1.8953371,0,0,0,0,0,0,0,0,0,0.9770798,0,1.4678632,6.0204873,4.572384,0,0,4.2055492,0,0,0,0,0,0,0,0,3.2974052,5.099244,4.731748,0,0,0,0,0,0,1.6659979,1.4783409,0,0,0,5.047753,0.8083817,0,0,0,0,0,2.5142977,0,0.34951192,0,1.8522382,2.8533208,0,0,1.3058615,0,0,2.1671708,0,4.750603,0.097082846
zjxc41n-2015,0,0,0,0.6634818,2.3368695,0.76159126,0,2.0912588,0,0,0,0,1.8034301,6.937419,0,1.8852218,0,3.9110088,1.021956,0.15155767,1.3581994,0.99181366,0.40961856,0,3.4154565,0.00101288,0,0,0.6203783,0,0.2689715,0,0,0,1.2904708,0.26999646,0,1.7887932,0,2.7945538,3.0801466,1.2410893,0,1.003946,2.1552978,0,0,0.42793652,1.735712,0,1.1064394,0,0,0,1.7348291,1.2988155,0,0,0.89339,0,3.5021262,0,3.697826,0,0,2.3911927,1.1676283,0,0,0,0,0,0,4.1271152,3.3264868,1.4415194,2.2770085,1.1371897,0,0.85504365,0,0.087058574,0,0.13050672,3.0062525,0,0,1.6613456,1.3431754,0.79582673,0,0,2.5721195,0.2427111,2.8476243,4.444762,0,0,0,0,2.1945112,1.5710027,2.2698812,0.07464054,0,2.7171495,1.5282879,1.293492,0,0
zjxc41n-2022,0.59020644,0,0,0,4.1943393,2.5589862,3.620271,5.3897614,0,0,0,0,2.503126,2.187736,0,3.341884,0,0.29785168,2.131607,0,1.4790868,0,2.9525661,0,0,0.09908836,0,0,3.0879865,0,0,0,0,0,0,0,0,3.0400863,0,2.8514776,4.1834903,1.7050704,0.6334464,1.2647585,3.153015,0,0,1.7260475,0,0,0.19415468,0,0,0,0.867036,0,0,0,2.262435,0,2.5681534,5.7476416,4.694496,0,0,1.7901255,0,0,0,0,0,0,0,0.24815197,4.1550803,3.7451217,5.5539956,0,0,0,0,0,0,0.22114941,3.0945475,0,0,0,4.0100603,0.94018906,0,0,0.95003015,0,0,3.927865,0,0,0,2.0504692,0.96622765,0,0,2.484973,0,0,1.1014522,0,3.5606225,0
zjxc41n-2023,0,0,0,0,2.756184,1.5181385,1.2937562,0.4310512,0,0.12305803,0,0,2.212969,0,0,0.74206585,0,0.90057635,1.8680762,0,1.7138615,0,2.4126017,0,0,0,0,0,1.6053884,0,0,0,0.2285447,0,0.92967,0,0,2.7315423,0.552912,1.249169,3.4690607,1.3033314,0.4092187,1.0407366,2.0782847,0,0,3.1041186,1.4752812,0,0,0,0,0,0,0,0,0,0,0,0.21586932,2.1119175,2.0056834,0,0,4.2827606,1.3775346,0,0,0,0,0,0,1.1849537,1.8119422,1.8298489,2.225115,0,0,0,0,0,0,1.8519936,0.43234614,0,0,0,1.9712217,0.32195345,0,0,0,3.2584825,0,2.562777,0,0,0,0.78074914,1.1104836,0.43472546,0.4616774,0.8710962,0,0,0.4027473,0,1.6228652,2.1868322
zjxc41n-2025,0,0,0,0,2.9795685,1.4647335,1.7821772,2.4379818,0,0,0,0,1.6798548,1.0539751,0,0.7231846,0,0.94818336,1.1127285,0,1.559773,0,2.1044533,0,0,0.020415345,0,0,1.7280846,0,0,0,0,0,0.21316184,0,0,1.8747925,0,1.6089103,3.0153186,0,0,0.9111488,2.2706525,0,0,1.7314228,0.70505476,0,0.68628824,0,0,0,0.2203485,0,0,0,0.4196176,0,1.2772715,3.1628327,2.644332,0,0,2.8513973,0.103514336,0,0,0,0,0,0,0.525479,1.9675903,1.8081864,2.1944351,0,0,0.11194314,0,0,0,1.5084177,1.3847804,0,0,0,2.4646573,0.484725,0,0,0,1.3935599,0,2.2353792,0,0,0,0.98253465,1.0781764,0.7298776,0.08101066,1.3104398,0,0,0.6005006,0,1.026699,1.2508019
zjxc41n-356,0,0,0,0,2.7178345,0.11234732,2.1042445,0,0,0,0,0,4.058168,0,0,1.9950444,0,0.49282253,2.7200875,0,0,0,2.105819,0,0,0.85036093,0,0,2.517436,0,0,0,2.195872,0,1.1410831,0,0,3.2765858,0,2.2144074,4.891899,0.89675695,0.56053686,1.2102939,1.9078873,0,0,4.7617474,0.10795309,0,0,0,0,0,0,0.113250785,0,0,0,0,0.5304728,3.8813386,2.5612073,0,0,5.898249,1.4035836,0,0,0,0,0,0,3.1786427,3.327747,0.70864123,3.2091882,0,0,0.95093566,0,0,0,1.2317157,2.0569823,0,0.002972533,0,0.7596934,0,0,0,0,4.479935,0,4.3287125,0,0,0,1.0995822,2.647651,0.5784121,0,0.9805642,0,0,0,0,1.6237869,2.1829505
zjxc41n-4013,0,0,0,0,4.1808815,3.460315,1.8010526,2.914127,0,0,0,0,2.5782206,0.17697918,0,3.371119,0,0,1.2720184,0,1.3906475,0.5206431,1.8593304,0,0,0,0,0,2.224045,0,0,0,0,0,0.2679542,0,0,2.3893971,0.01142684,0.5629172,3.0129466,0,0.8024246,0.576913,2.6302521,0,0,1.3629493,2.178453,0,0.44612256,0,0,0,0,0,0,0,0.13322344,0,0.7633,3.7249544,3.0917344,0,0,3.873318,0,0,0,0,0,0,0,0,1.5994691,3.4377446,1.9007335,0,0,0.37445462,0,0,0,2.7652767,0.71192396,0,0,0,3.3273823,0,0,0,0,0.8371776,0.1283293,2.468385,0,0,0,0.93169355,2.3201392,0.13605362,0.008771528,0.55853885,0,0,1.1460302,0,1.8514327,0.7367314
zjxc41n-4015,0.78330195,0,0,0,5.2743196,3.5397162,3.0229392,4.4030175,0,0,0,0,2.99053,0,0,4.863206,0,0,2.3854992,0,1.6580346,0,3.7672677,0,0,0.23876786,0,0,3.4404576,0,0,0,0,0,0.52093256,0,0,2.8732257,0,1.604782,4.1931214,1.8336535,1.9100194,1.279135,2.8022952,0,0,2.7680295,0,0,0.12064421,0,0,0,0.26148748,0,0,0,1.3947569,0,2.190839,5.506224,4.243042,0,0,2.7059636,0.49373823,0,0,0,0,0,0,0,4.7182145,4.4523764,5.129791,0,0,0,0,0,0,1.1062442,1.897161,0,0,0,4.1297426,0.93077457,0,0,0,0.7733014,0,3.9921858,0,0.32319906,0,2.395645,1.0812798,0,0,2.437293,0,0,0.9121608,0,4.3213043,0.6047314
zjxc41n-6021,0,0,0,0,3.0142791,1.0940179,1.6493804,2.4563334,0,0,0,0,2.616284,1.8074847,0,1.3544843,0,1.1841378,1.4629433,0,1.3493214,0,1.9123718,0,0,0,0,0,1.9485395,0,0,0,0,0,0.18091206,0,0,1.9191155,0,1.7497238,3.6154644,0,0.006167424,0.8849567,2.3625708,0,0,1.7699398,0.5521262,0,0.25399563,0,0,0,0.33683425,0,0,0,0.48299083,0,1.3787688,3.5146081,3.194413,0,0,3.249696,0,0,0,0,0,0,0,1.3423293,2.2700107,1.9772987,2.8414752,0,0,0.47762552,0,0,0,1.4618547,1.9621046,0,0,0,2.3382533,0,0,0,0.14145644,1.4411836,0,3.0319834,0,0,0,0.579308,1.5445156,0.9447718,0.13964957,1.273139,0,0,0.5038559,0,0.903137,0.7170007
zk01ui6-01,0,0,0,0,2.8172247,5.4537783,3.2224126,0,0,14.099414,0,11.705551,0,0,0,0,1.6786,0,0,0,0,0,0,4.571938,7.2248273,0,9.501993,0,5.134788,0,0,0,0,7.48363,0,0,2.946789,0,5.9861636,0.6565016,0,0,0,0.5219981,0,0,12.196912,1.8757408,0,0,0.5986779,0,0,0,0,9.526448,0,0,0.06313578,1.5935583,6.7845,4.2492332,0,0,0,7.2503333,0,8.156166,0,0,0,4.4504724,0,0,0,0,0,0,3.721993,0,0,3.278301,0,0,0,0,0,10.03228,0,0,0,0,0,3.5604987,4.535393,0,2.5631485,0,0,9.846531,12.747611,8.469705,0,0,0,3.6278663,5.6693115,0,7.7883677,0
zk112bx-01,0,0,0,0,0,2.7815864,1.1281942,0,0,6.8241735,0,7.059867,0,0,9.510809,0,0,0,1.1823269,4.532091,1.5431703,0,2.7202103,4.4927735,0.6621521,3.2153296,4.4852834,0,3.6504931,0,0,0,5.390625,4.8207335,0,0,8.305687,0,9.80089,0,0,2.644953,0,8.085579,0,2.5902648,3.3690255,4.864992,0,0,0,0,0,0,0.16326421,5.0130887,3.8801513,0,5.678559,6.4726067,2.2641664,0,0,0,0,0,6.524478,1.7191688,0,0,0,6.8976674,0,0,0,3.0713384,0,0,3.381456,0,0,4.77864,0,0,0,0,0,0,0,0,0,0,1.2838793,3.4890888,2.2215643,0,0,0.61879915,0.8645199,9.153467,0,0,1.3544137,0,0,8.124045,2.7441902,0,3.7530532,0
zk112bx-02,5.637066,0,0,0,0,8.91318,0,3.8493366,0,5.4822335,0,5.8228188,0,0,10.372238,0,0,0,0,7.713345,0,0,0,5.112843,0.67055005,3.7790031,5.582627,0,5.1437325,0,0,0,1.9169643,7.1165056,0,3.1301332,6.780733,0.101697974,7.2754283,0,0,0,0,8.614259,4.7470393,0,1.5134493,0.18835127,0,0,0.89513034,0,0,0,0,5.6170707,7.2461524,0,3.9499393,5.7686696,4.888674,0,0,1.4803528,0,1.7397522,7.155322,2.091208,0,0,3.7886605,3.5465422,0,0,0,0,0,0,6.381494,0,0,2.397718,0,0,0,0,0,1.3393577,0,0,0,1.0676421,2.5166376,3.1613612,3.782933,0,6.617606,0,0,9.527557,0,0,0,0.6118823,5.0355034,2.4980109,3.5607507,9.0959635,1.994489,0
zk112bx-03,0,0,0,0,0,3.8763368,0,0,0,5.1275997,0,4.700035,0,0,9.933278,0,0,0,0,5.489581,0.1857955,0,0,4.0527425,0,6.5052004,8.406367,0,4.897312,0,0,0,6.8726864,4.0207896,0,0,6.3200965,0,9.408129,0,1.691016,1.3798969,2.1806667,5.1819525,3.4293287,0,4.0684247,2.2217863,0,0,0,0,0,0,0,6.60697,5.944206,0,0,3.543494,5.402055,0,0,1.4413227,0,0.88521177,4.73587,0.38261592,0,0.19018863,2.9392226,6.0844264,0,0,0,1.374489,0,1.5107715,0,0,0,4.2981086,0,0,0,0,1.9213164,3.461341,0,0,0.5809657,3.2153668,6.2445035,4.705669,1.9992795,0,0.6861538,2.2028513,0,6.3361497,0,0,2.7241526,0,0,1.5133972,2.3465812,4.2301884,0,0
zk112bx-05,0,0,0,0,0,0,3.1717749,0,0.17028053,0.8331992,0,6.483349,0,0,6.010806,0,0,5.0775537,0,5.3796124,0,0,0,1.8398836,4.949143,10.343948,0,0,0,0,0,0,12.157037,4.9281063,0,0,10.337663,2.0860488,6.9905615,2.6178558,0,2.406941,0,3.907514,1.3037539,0,0.87853736,0,2.8239467,0,0.34504506,0,0,1.7687656,0,8.811603,2.94731,0,5.057593,0,3.805817,0,0,0,0,0,6.6627316,0,0,0,1.5702606,6.9333267,0,4.1396146,0,0.88034433,0,0,0,0,0,7.9436812,0,0,0,0,5.7982144,0,0,1.7280543,0,0,6.050768,0,3.9379141,0,1.8782996,0,0,5.4056363,0,0,2.9451156,0,0,4.9985495,0,0,0,0
zk112bx-06,0,0,0,0,1.6576846,0.5930549,0,0,0.3482062,1.0294253,0,3.584421,0,1.2401108,2.2314053,0,0,0.6275578,0.3387042,4.664576,0,0,0,0.5689889,0.36984956,0,0,0,0.61390907,0,0,0,0.82209134,0.9353221,0.50271404,0.8721315,1.2230561,1.0719208,3.0814095,0,4.769342,0,0,2.33538,0,0,1.1252227,1.6157007,2.948451,0,0,0,0,0,5.5917993,0.8103068,0,0,6.0642495,3.6535935,1.3718578,0,0,2.5505426,0,3.3949792,4.2547436,0.96146053,0,1.7942905,0,0.41244557,0,0,0.75521415,0,0,0,5.3465633,1.3792876,0,1.1911328,0,0,2.754627,0,0,0,0,0,0,0,0.32876533,4.0936837,6.372306,6.2258377,0,0,0.55489665,6.452884,1.4799826,3.54648,0,0,0,5.575687,2.9504817,0,0.19409698,0
zk112bx-07,0,0,0,0,0,0,0,0,0,0.049925577,1.5995692,3.5657034,0,0,3.2671454,0,0,4.1004367,4.414299,9.450925,0,0.96514356,0,2.9312472,0,2.915912,0,0,0,0,3.215787,0,1.3432332,4.970849,3.4035907,0,5.4755855,0.12961411,5.498725,0,7.8411107,5.678174,0,4.826152,0,0,0,0,2.7742872,0,0,0,0,0,0,0,0,0,9.653747,3.9477346,0.54017407,0,0,0,0,0.93971,4.8470273,3.7997699,0.20763679,1.0844479,0,4.5325894,0,0,1.740744,1.4387758,0,0,0,0,0,4.668555,0,0,0,0,0,0,0,2.014387,0,0,0,0,2.343975,0,0,0,0,0,0,0.29087082,6.174885,0,0,5.5984983,2.239778,0,2.9562643,0
zk112bx-08,0,0,0,0,0.75606537,2.4026535,2.767729,0,3.4761746,3.4786153,0,3.878536,1.1880939,1.4514023,4.0004864,0,1.1400877,1.2531888,1.5363388,4.0240607,0,2.0867095,1.0918919,3.5250506,0,2.6438606,0,0,0,0,0,2.845599,0,3.1540575,2.7863488,0,0,0,1.6698185,0,4.9375353,0,0,2.538847,0.96391,0,0.01591582,0,3.1125424,0,0,0,0,1.2633644,1.4434141,1.6114309,0.16883639,0,11.653023,6.6137633,0.34885338,0,0,1.155322,0,1.2258064,0.59857845,7.602101,0,0,0,1.8420969,0,0,0,4.294817,0,0,1.9262302,0,0,0,0,0,2.8927648,0,0,0.9407854,0,0.31507015,2.3398774,0,0,1.6450665,5.2298255,2.608917,0,0,0,2.463398,1.365751,3.0016494,0.36069953,0,0,3.3786318,1.8041002,0,0,0
zk112bx-09,0,0,0,0,0,1.0730389,3.2979069,0,2.854026,0.40342242,0,2.7288644,2.8066082,0,3.9623072,0,0,2.023116,0,4.494923,0,2.8512475,0,3.9148371,0,3.4100175,0,0,0,0,1.9607433,1.7147032,0,2.8586626,4.70635,0,4.372296,0,1.9674685,0,2.336849,0,0.4469764,2.686558,3.203377,0,0,0,3.9246545,0,0,0,0,0.48193112,0.43302587,1.9185057,1.10526,0,7.2174444,1.7651966,2.3787012,0,0,0.07316802,0,1.018394,0.20020826,5.045419,0.16456945,0,0,2.8983736,0,0.5218201,1.377359,0,0,0,0,0.8375166,0,2.7048159,0,0,1.4663782,0,0,0.13824631,0,1.5334082,1.3082724,0,3.2434843,0,1.5500016,0.3283348,1.5237871,0,0,0,0,2.4988685,3.277627,0,0,0.5553505,0,1.440741,0,0
zk112bx-10,0,0,0,0,0,7.393777,1.7022132,0,0,2.318301,1.4620988,6.7060256,0,0,5.885327,0,0,0,3.407324,0.6867841,0.30978858,0,5.225033,2.0673358,0,1.0317131,0,0,0,0,0,0,0,6.4399843,0.5923759,0,6.9497814,1.3497697,7.720028,0,4.1467433,0,0,6.0712347,0.999602,0,2.677621,0.11928745,3.619912,0,0.34455657,0,0,0,3.2157001,1.6978348,0,0,12.487986,6.4066978,2.7202308,0,0,3.157455,0,1.4666079,4.4301,4.5965023,0,0,0,2.5762634,0,0,0.11287864,2.3463523,0,0,7.0056376,0,0,3.804498,0,0,3.728487,0,0,0,0,0,0,0,0,0,0,2.9932919,0,0.61036986,2.1985157,6.093783,0,2.7771387,1.982183,0,0,8.879555,1.0956966,0,1.9703501,0
zk112bx-1011,0,0,0,0,0,0,0,0,3.2921581,0,0,1.3532239,2.6111355,0.40194437,2.2032497,0,0,2.204296,1.752601,6.010579,0,1.4138514,0,1.0360533,0,0.76942295,0,0,0,0,3.6336246,1.2289727,0,2.2733607,1.7479537,0,1.7899421,2.5762796,2.9115534,0,3.1027513,0,0,4.0526743,0,0,0,0,1.2831904,0,0,0,0,0,0.92860425,1.5410285,0,0,5.5689397,2.7500107,1.2769291,0,0,3.5882318,0,1.578543,2.9930093,3.6879191,0,0,0,0.83999133,0,0,1.8962756,1.1196215,0,0,1.996871,0,0,0,0,0,3.9439971,0,0,0,0,0,1.7583556,0,0,0,2.046034,2.0198932,0,0,1.7406794,3.3770976,0,2.825205,1.8285744,0,0,3.536724,1.7764353,0,0,0
zk112bx-1013,4.8014684,0,0,0,0,0,0,0,0.89977795,2.0060403,0,2.2298584,1.7317276,0,7.504731,0,0,5.806738,0,10.7166,0.33681124,0,0,3.2333689,0,6.159073,0,0,0,0,1.8711593,0,1.4388403,1.805939,2.938398,1.5571935,3.7162504,1.8148744,2.0469682,0,4.45966,0,0,3.7429652,4.135002,0,0,0,3.4468136,0,0,0,0,2.441374,0,1.4854734,3.1074128,0,5.0057545,1.9368675,2.154518,0,0,1.7692306,0,2.1979272,6.112851,4.465703,0.053966302,1.1514958,1.683815,2.904736,0,0.14924309,1.967335,0,0,0,2.7971115,0,0,1.5344449,0,0,1.0550073,0,0,0,0,1.3745229,2.4902906,0.7669023,6.570955,1.6642025,2.528653,2.2485719,3.6020937,2.0728462,1.316158,5.095221,0,0,3.3244023,0,0,0,0.7615512,7.692457,0,0
zk112bx-1014,0,0,0,0,0,0.14449227,0,0,0,0,0,3.6246626,0,1.0566059,2.463896,0,0,1.0601466,4.1720805,7.087065,0,0,0,0.61878103,0.35633847,0,0,0,0,0,1.7178754,0,2.8983865,1.2905421,0.7389391,0,5.474828,3.3476732,5.4973993,0,4.517919,2.9450521,0,5.3320775,0,0,0,3.2247152,1.5772996,0,0,0,0,0,2.2570689,0.47197425,0,0,6.8339562,3.8348427,2.0322442,0,0,0,0,2.5761757,5.6649094,1.9708446,0,1.510353,0,1.8535274,0,0,2.3211432,1.3045678,0,0,4.416434,0,0,3.8197381,0,0,1.052848,0,0,0,0,0.74357647,0,0,0,1.7889568,5.2206583,4.0991216,0,0,0,5.60256,0,1.8139765,3.2324169,0,0,7.954363,2.5657337,0,1.7045153,0.41011757
zk112bx-1015,0,0,0,0,0,3.4049988,0,0,0,0,0.16607319,4.447858,0,0,4.3252883,0,0,2.7941854,3.4980037,5.139164,0,0,0,2.1021757,0,1.1507456,0,0,0,0,1.0474961,0,0,4.0358825,0.84093004,0,5.32666,5.2711253,3.026697,0,6.029479,0.9086994,0,5.2793007,1.5437418,0,0,0,2.22724,0,0,0,0,0,0,0,0,0,8.955014,2.706635,3.056075,0,0,1.6551298,0,0.4584354,3.4495864,3.5090668,0,0,0,1.2415721,0.4590028,0,2.6853364,0,0,0,5.069711,0,0,2.7532303,0,0,3.1788263,0,0,0,0,2.6460786,0,0,0,0,0.5397287,0.20078747,1.4184489,0,1.5724617,2.224798,0,2.0168355,4.983602,0,0,3.5574865,1.7211194,0,1.0177532,0
zk112bx-11,0,0,0,0,3.8958871,3.549789,0,0,0,0,0,0,6.396532,0,0,0,0,0,4.154471,0,0,6.133016,0,1.3041474,0,0,0,0,0,0.8630008,0,2.598416,0,0.8104027,7.6501274,4.369593,0,3.7558742,0,0,0,4.0773005,8.369984,0.7910173,0.35419774,0,4.7702456,2.0277016,0.9405059,0,3.3150632,0,0,0,0,0,0,0.81259143,2.1249385,3.012152,1.0005537,0,2.067599,2.7064724,0,0.72313845,0,0,0,1.7060724,0,0,0,3.8258111,0,1.856447,0,0,3.9167318,0,0,3.4933238,0,5.3629394,0,0,0,3.201075,0,1.1900458,1.9957349,0,0,3.2401555,0.2304969,4.703093,0,0,3.6500924,0,0,3.1523151,0.37501898,0,0,2.2260005,0,0,0,1.331964
zk112bx-12,0.14714745,0,0,0,0.5363622,3.5046992,0.33677062,0,0,1.5680616,2.7033722,0,0,0,3.0152445,0,2.3103638,0.9873549,0,0,0,4.395337,4.3769307,3.9110546,0,1.7133744,0,0,0,0,0,0.6178032,0,0.2913233,1.7065972,6.12998,0,0,3.8526435,0,0,0,1.1783676,0,4.039805,0,3.5266964,0,0.43719673,0,0.44096178,0,0,0,0,0.89003927,0,0,6.5729513,1.9902248,0,0,0,0,0,0.2720062,0.04555538,4.0109878,0,0.054268897,0,0,0,0,0,1.097803,0,0,3.5731304,0,0,0,0,2.3433027,0.9653834,0,0,0.98376715,0,0,3.7103267,0,0,0,0,7.2306447,0,0,0,3.3768818,1.2820905,0.62011397,2.219394,0,0,4.06715,2.042046,0,0.04190885,0
zk112bx-13,1.8106755,0,0,0,0,5.342997,0.76484275,0,0,2.6287382,0.52644444,1.7244738,2.507519,0,4.9138637,0,0,0.7506204,0,0.78486794,0,2.4092803,1.3865613,3.2409968,0.6771155,3.4439814,2.817553,0,0,0,0,1.0299926,0,1.0898243,2.1081402,2.1647892,1.0797693,0,2.9872506,0,0,0,0.19621,2.1050894,4.1421666,0,1.602142,0,2.6784012,0,0.491394,0,0,0,0,4.3809843,3.5706813,0,2.8305366,1.3327866,1.1450567,0,0,0,0,1.1948764,0.88381004,4.8598857,0,0,0,1.0386689,0,0,0,1.2866746,0,0,2.2760842,0,0,0.024609791,0,2.344446,0.44829395,0,0,2.6299083,0,0,1.9761497,1.6305023,1.1650043,0,0,2.6973903,3.0226772,2.4184678,1.2217795,2.013882,0,1.8146223,1.573739,0,0,0,1.9421988,3.5883913,0,0
