samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
csm67uaa,1.5296866,0,0,0,0.9237723,0,1.0510203,0,0.51015913,1.0838329,0,0.060939427,0,0.9750619,0,0.08472761,0,0,0,0,0.9441464,0,0.34685773,0,0,0,0,1.9107795,0,0,0,0.6610111,0,0,0,0,0,0.28942862,0,0,0,0.6087491,0,0,0,1.0473427,0,0,0,1.6036037,0,0,1.0659608,0,0,0,1.2801722,0,0,0,0,0,0,0.6324361,0.7996533,0.12831976,0,0,0.016107777,0.76721925,0.9920255,0.9288149,0,2.1269753,0,0,0.47069985,0.6522661,1.1889611,0,0,0,0,1.1246673,0,0,0.7928948,0.40614665,0,0.6555962,0,1.6097374,2.9788136,0,3.4084437,0,0.84432626,0,0,0.9601314,0.04324778,1.5892049,1.256069,0,0.4169082,2.8685024,0,1.4879503,0,1.3201698
msm79h8h,0,0.68037057,0.36795634,0,0,0.018818691,0.18474403,0,0.26080015,0,0,0.532297,0,0,0.5129111,0,0,0.119797096,0.18227723,0,0,0,0,0,0,0.05819723,0.12534828,0,0.20353445,0.51025367,0.120380715,0,0.20028895,0.07427778,0.2648726,0.481509,0.03765754,0,0.011289665,0.029146612,0,0.6671178,0,0.7586128,0.04070494,0,0,0,0,0,0,0.3925054,0.1777291,0.71420765,0.22650653,0.65490043,0,0.1482681,0.11661084,0.620524,0.39818534,0.6293287,0.49898884,0,0.056470077,0,0,0.65655774,0.47438294,0,0.055416793,0,0.37422898,0,0.57227916,0,0,0,0,0,0.29838768,0.4185527,0.78481185,0.31684983,0.768691,0.62106836,0,0.22415607,0.2087119,0.025908407,0,0,0,0.39628997,0,0,0,0,0,0,0.006107681,0,0.55977196,0.14272149,0,0.05289662,0.4287976,0,0.3803095,0
hsm5md7h,0.6648829,0,0.37678695,0,0.15707861,0,0.6516956,0,0.018728111,0,0,0.39795995,0.17734292,0.47045657,0.7069037,0,0,0.17614438,0,0,0.1525095,0.15178812,0.6174577,0.08772389,0,0,0.25619054,0,0,0.050760344,0.8556154,0.5473267,0,0.19556871,0,0.5116563,0,0,0,0.015353166,0,0.32068366,0.16272491,0,0,0.41005242,0,0.008152634,0.024265291,0.51580095,0,0,0.63658243,0.6008009,0,0,0.17061798,0.32471693,0,0,0.33372304,0.71662605,0,0.23692599,0,0.06734638,0,0,0,0.13885222,0.30726534,0,0,0,0,0,0,0.3452288,0.44516602,0.0195017,0.09176012,0,0,0.5402211,0,0,0.15181151,0.10166982,0,0.901707,0.23409285,0.19133134,0.28673348,0,0.8214061,0.09210532,0.11295601,0.002255227,0,0.2018807,0.335877,0.45995837,0.44246882,0.019642588,0.38632607,0.7899189,0,0.67412335,0.054277506,0.70103383
esm5mebg,0,0,2.3357975,0,0.18712519,0,0.49712226,0,0,0,0,0.9585999,0.600147,0,2.0087216,0,0,0,0,2.0032494,0.5119702,0,0.52985305,0.22170265,0,0.85814595,0.4966778,0,0,0.6501963,0,0,0.4540843,0,0,0,0,0,0.86722803,0.8637108,1.0094861,0.35223627,0,0,0.9110657,0,0,0,0,1.3362241,0,0,0,1.0570188,0,0.09771465,0,0.994159,0,0,0,1.0359391,0,0.10451852,0,0,0,0,0.09872487,0.27573317,0.4224882,0,0,0,0,0.34572577,0.081508994,0.05484384,0,0.43359762,0,0,0,0,0,0.8303044,0,1.2654374,0,1.1762494,0,0,0,0,0,1.2795931,0,0,0.8542719,0.30002725,0.7507613,0,0.32735112,0,0,0,0,0.58161116,0,0.69964623
psm7j182,0.06775729,0.4433865,0.72357327,0,1.4227855,0,0,0,0,0.4698145,0,0.68770355,0.5220746,0,0.5098264,0,0,0,0,0,0,0.698153,0,0.2975298,0,1.1570709,0.48296943,0.16221818,0,0,0,0,0.64053875,0.005931743,0.4336622,0.3145773,0,0,0.56105244,0,0.8440678,1.0718552,1.1411905,0.041958977,0.7951956,0,0,0,0,0,0.058878932,0.14985737,0,0.04948932,0.69106066,0.22903429,0,0,0,0,0,0,0,0,0,0,0.2949561,0.21767193,0,0,0,0,0.7874372,0,0,0,0,0.83977777,0,0.3159559,0,0.19654177,0,0.11588666,0,0,0,1.1942115,0,0.32119343,0,0,0,0.25115764,0,0.2428194,0,0,0,1.147108,0.829575,0,0,0,0.6133524,0.7194431,0.14646065,0.05136188,0,0
csm79hkz,0,0,0.41139215,0.022270828,0.67097753,0,1.0076056,0.40680885,0.1797493,0,0,0.18662645,0,0.31297112,0,0,0,0,0.83960605,0.22738959,0,0.08942984,0.51035434,0.29244924,0,0.3515335,0.24802361,0,0.60389906,0,0,0,0.1787597,0,0,0,0.22784,0,0,0.7535169,0,0.627553,0,0.5848949,0.45943132,0.5458763,0.032652453,0,0,0.13336334,0,0.039290585,0,0.41391996,0,0,0,0.22605047,0,0,0.42308038,0,0,0.0699321,0,0,0,0,0,0,0.66945684,0.16824454,0,0.4513808,0,0.241266,0,0,0,0.2112682,0,0,0,0,0.5912929,0.45621738,0,0,0,0.10907741,0.4231083,0.21236786,0.2813287,0.04864094,0,0.43277776,0.4842823,0,1.2455051,0.6212064,0,0,0.38356346,0.08143547,0,0,0,0,0,0.4380317
hsm5md4a,1.4980395,0.4329433,0,0,1.2933125,0,0,0.5051126,1.0551295,0,0,0.9313719,0.019429319,0,0.38583034,1.0208852,0.3043896,0.5727528,0.04096737,0,1.2163315,0,1.8545784,0,0,0.44546023,0,0,0,0,0.4661776,0,0.5596217,0,0,0,0.3523264,0,0,0.09592022,0.08891173,0.97358507,1.2249807,0,0,0.2780501,0,0,0,0,0.5561074,0,0.30368757,0,0.784819,1.0514815,0.71129286,0,0.16131243,0,0,0.9473227,0,0,0,0.6399241,0,0,0,0.007645742,0.08439478,0,0,0,0.40306813,0,0.35615844,1.0932881,1.7500424,0,0,0,0,0.44504738,0,0.43571776,0.62437975,0.6469345,0,0,0.050560497,0,0.44051984,0,0,0,0,1.2634785,0,0.08671555,0.022193,0.47800303,0,0,0,0,0,0.2943693,0,0
csm7koor,0,0.8351294,0.34929717,0,0,0,0,0,0.120721966,0,0,0.7351135,0,0.13270617,0.50076914,0,0,0.7648631,0.38905123,0,0,0.12876213,0,0,0.12581033,0.57410455,0.15658556,0.29493254,0.31586793,0,0,0.59244496,0.80302185,0,0,0.52164567,0.013415813,0,0,0.5779117,0,0.3166684,0,0.6741037,0.098043814,0,0,0,0,0,0,0.019317448,0.066304795,0.07884536,0,0.6025502,0,0.09000711,0.08898991,0.19501583,0,0.41222185,0,0.065831915,0.8152957,0,0,0,1.0842569,0.52112323,0.28410763,0,0,0,1.0488175,0,0,0.39795727,0.08002713,0,0.21008629,0,0,0,1.1921775,0.4138246,0,0.71272135,0,0.9996585,0,0,0,0.15279761,0,0.5446874,0.24025033,0.31394455,0.17329031,0,0.7262049,0,0,0,0,0,0,0.5458261,0,1.1767468
hsma33sk,0,1.2521753,0.59722286,0,0.16568644,0,0,0.15174064,1.2452638,0,0,1.879875,0,0,0.14765158,0,0,0.9293214,0.5335669,0,0,0,0,0,0,0.6985234,0.6314367,0,0.49994972,0.74548733,0.9926039,0.40828693,0.6717251,0,0,0.8702387,0.17092255,0,0,0.9155035,0.24659145,0.39184833,0.35171646,1.1045673,1.0549512,0,0,0,0,0,0,0,0.64156175,1.0833495,0,2.048832,0,0,0.18539755,0.53320265,0,0.7007517,0.33669955,0,0.40737596,0,0,0,1.0084702,0.53798145,0,0,0.71737885,0,0.64755803,0,0,0,0.20855361,0,0.23136511,0,0,0,0.81491435,0.81314623,0,0.14750396,0.5339629,0,0.29860353,0,0,0.6104887,0,0.28900683,0.25810307,0.29599723,1.05072,0,0.33326626,0,0.9497401,0,0,0,0,0.26657325,0.36222383,0
msma26br,0,0.23231058,0.68147784,0,0,0,0,0,0.69796926,0,0,1.6192161,0,0,0,0,0,0.49282187,1.9238069,0,0,0,0,0,0.3657105,0.42422357,1.0937294,0,0,0.25983882,0,0,1.2877038,0,0,1.2919856,0.2897508,0,0.40532866,0.7294402,0,1.8685542,0,0.482633,0,0,0,0,0,0,0,0,0.77817345,0.24609871,0,0.4247874,0,0,0,1.8694223,0.21031979,0.25615168,1.1498467,0.041872103,0,0,0,0,1.0682578,0,0.12713532,0,0.27190575,0,1.1392637,0.11877142,0,0,0.58171,0,0.020115606,0,0.07354614,0,0.7000596,0.20857212,0,0.42232597,0,0,0,0,0,1.2604549,0,0,0.023805674,0.60642916,0.38782442,0,0,0,0.34939274,0.16357729,0,0.34653145,0,0.27508578,0,1.2246126
hsm7j4hs,1.6917063,0.77998406,0,0,0,0.16507144,0.026416771,0,0,0,2.0766954,1.2219666,0,1.5686022,0,2.1232195,0,0,1.4842001,0,0,1.7573956,0,0,0,0,4.1047597,2.4779234,0,0,2.8098521,0,0,2.5749218,1.7715015,0,1.6003885,1.7017919,2.7678483,0,0,0.7275644,1.6057858,0,0,0,0,0.73575073,0,1.273249,0.5118155,0,0,0.6219873,1.2440556,2.2077665,0,0,0,0,0,0,0,0,0,1.3662122,0,2.060042,0,0,0,1.0912051,0.30448577,0,0,0.40368158,0,0,0.25877154,0,0.14925793,0.30086672,0,1.8088417,0,0,0.041584186,0,2.725252,0,0,0,0.10727025,0,0,0,0,1.7836224,0,0,0,0.03808543,0,0,0,1.1173619,1.670017,1.5665927,1.069153,0
hsm7j4q1,0.006055735,0.30201244,0.08788359,0,0.05481528,0.091646746,0.058485243,0,0.55384964,0,0,0,0,0,0.52884537,0,0,0,0.04282277,0,0,0.17297414,0.09863126,0,0,0.008917991,0.13339359,0,0.4164866,0.18410921,0,0,0.20188998,0,0.031482585,0.53476745,0.07950782,0,0,0.18714546,0.005781397,0.2508627,0.040919073,0.62487686,0.04081645,0.12163221,0,0,0,0.10204367,0,0.011913132,0.4222524,0.42491493,0,0.42875582,0,0.24159166,0.20532161,0.06204503,0.15612832,0.33825916,0,0,0.37683436,0,0,0.22077492,0.5475911,0,0.7987879,0,0.83130187,0,0.6664499,0,0,0.024707826,0,0,0.21547222,0,0.67461455,0.12827086,0.52424294,0.4884434,0,0.28429168,0.12555219,0.28866675,0,0,0,0.26783398,0.29746988,0.14067116,0.1634646,0,0,0,0.15991192,0,0.4795917,0,0,0.01664703,0,0,0,0.119084634
msm6j2jh,0,1.12234,0.4617357,0,0,0,0,0,0.16274972,0,0,0.8070434,0,0,0.22108376,0,0,1.2829331,0,0,0,0.27665618,0,0,0,0.1067609,0,0,0.95688003,0.18227983,0,1.5254358,0.3142261,0,0,0.7379436,0,0,0,0.25510046,0,0,0,1.0348755,0,0,0,0,0,0,0,0.12190285,0.40695092,0.64285845,0,0.60495925,0,0,0.78563595,0.22487223,0,0.4497458,0,0,1.4957986,0,0,0,1.4195763,0.41277665,0.427912,0,0,0,0.57180774,0,0.033298064,0.34872,0.37028322,0,0.42085832,0,0.5733154,0,1.142969,0.19174162,0,0.50358504,0.030341718,0.66644776,0,0,0,0,0,0.06899913,0,0.035946425,0,0,1.2836723,0,0.28611675,0.12295665,0,0.39541915,0,0.56675833,0,0.7055812
hsm7cz1z,0.2171476,0.24748325,0,0,0.23865615,0,0,0.8030564,0.5556263,0,0.22945176,0.378774,0.09328508,0,0.10225204,0.20198354,0.3037646,0,0.31187943,0,0.27248448,0,0.41273528,0.34890872,0,0.14748807,0.16063797,0,0,0.35161996,0.46210006,0,0,0.32053754,0.2680944,0.09097707,0.4012574,0.041069113,0.30544728,0.36884564,0,0.5389796,0.16191316,0.34289902,0.17275585,0.16514455,0,0,0,0,0,0,0,0.4882906,0.28349745,0.7144516,0,0,0,0.19502155,0.35980445,0.26805922,0.023167662,0,0,0.29547432,0.014016822,0.69588333,0.17093122,0,0.20360734,0.43067402,0.07857324,0,0.015997076,0.3112884,0.19920436,0,0.38777208,0.34589916,0,0,0,0.18526776,0,0.7507298,0,0.013831513,0.48959208,0,0.002351563,0,0.033758275,0.26887706,0,0,0,0,0,0,0,0,0.4242759,0.03815399,0,0,0,0,0.39337975,0.05049356
hsma33mx,0.23413199,0.50827914,0.3479181,0,0.124104306,0,0,0.007670934,0.5007222,0,0.11681236,0.1639366,0.4331425,0,0.29175502,0,0,0,0,0,0,0.2904738,0,0,0,0.00922031,0.006500555,0.013212839,0.6318099,0.041350976,0.6414803,1.1616334,0.049556203,0.000902757,0.25708935,0.86227965,0,0.10694197,0.38839135,0.0857659,0,0.20469232,0.04362613,0.34076315,0,0.27767393,0,0,0.25210413,0,0,0.27170226,0.10372018,0.47907352,0.23982674,0.31130472,0,0,0.00341652,0.04391715,0,0.029057663,0,0,0.6673571,0.051024925,0,0.43718624,0.33258224,0,0,0.26955652,0.016820434,0,0.08157928,0,0,0.40148097,0.40998235,0,0.10816399,0.024685161,0.17012283,0.054721225,0,0.05265815,0,0.1287678,0.500574,0.18750554,0.08144596,0,0,0,0.030909307,0,0,0,0,0,0.8798347,0.04309939,0.29802233,0.3677346,0,0.29597247,0.025734648,0.31306976,0.27145988,0.2740003
csm67uaq,0,0.28351584,0,0,0,0.62792826,0.5396137,0,1.125996,0.20114218,0.18084472,0,0,0,0.9334339,0,0,0.017637867,0.40947753,0,0,0,0,0.9815321,0.02893646,0,0,0,0,0.12021166,0,0,1.2103403,0,0,0.007287264,0,0.059840105,0,0,0.43270347,1.0444716,0,1.2589425,0,0,0,0,0.17842941,0.17023751,0,0.6226567,1.1556607,0.05205548,0,0,0,1.4987297,0.16105695,0,0.6852742,0.3200184,0,0.3962779,0,0.5533493,0.63407904,0,1.0437222,0.80517614,0.1644573,0,0.33153337,0,1.0742054,0.012494255,0,1.0926467,0,0,0,0,0,0.5336206,0.35060355,0,0,0.66479033,0,1.538843,0,0,0,0.93863547,0,0.6024239,0.22457962,0,0.120519504,0.17050251,0,0,1.1500301,0.872325,0,0,0,0,0,1.3483847
csm7kon2,0,0.36099663,0.61831677,0,0,0.641524,0,0,0.39611968,0,0.8802238,0.42534918,0.55799943,0,0.7237964,0,0,0,0.59533614,0,0,0,0,0.72291285,0.093372375,0,0.7546953,0,0,0.24900886,0,0.33286422,0.80802494,0,1.6442895,0.87957394,0.29790908,0,0.398594,0,0.80757713,0.89077985,0.21856338,0.59653074,0,0,0,0,0,0,0,0.36907935,0.5288007,0.03086785,0.8046375,0.58302665,0,0,0,1.3912929,0,0,0.4146556,0,0,0,0.12000112,0.68476796,0.30139205,0,0,0,0.36473235,0,0.8257636,0.32219556,0.062032342,0,0.40811002,0,0,1.2673584,0,0.96674335,0,0.5272463,0,0.6051369,0.49625662,0.14949037,0,0,0,1.8952452,0,0,0,0,0,0,0,0.12580013,0.7285294,1.1599929,0,0,0.36519998,0,0,0.23828454
csm9x222,0,0.10640149,0.13789675,0,0,0.7595186,0,0.42984137,0.28756988,0,0.70240456,0,1.2542896,0.30013308,0,0.10832804,0,0,0,0,0,0,0,0,0.40595967,0.23647523,0.51988065,0.13361019,0,0,0.14321958,0,0.28178346,0.181366,0.17701069,0.7123711,0.21432954,0.27564132,0.16797341,0,0,0.4682061,1.0433933,0,0,0,0,0,0,0,0,1.3084009,0,0.12767287,0.7736945,1.2603291,0.035081804,0,0,0,0,0.15511791,0.49061903,0,0,0.8228423,0.12610741,1.2475336,0,0,0,0,0.5013526,0,0.12642743,0.3882439,0,0.24662459,0.2989806,0,0,0.38722882,0,0.050975367,0,0,0,0.7908478,0,0,0.36318913,0,0,0.71351033,0,0,0,0,0,0.033125736,0,0,0.2420765,1.0251198,0,0.005280197,0.025095373,0,1.7151293,0
psm6xbtb,0.21274893,0.07970324,0.24955472,0,0.622323,0.039383814,0.21037543,0.2983411,0.34057805,0.675487,0,0.022203878,0.12353265,0,0.254224,0,0,0,0.23139863,0,0.00773792,0.20234686,0.16799435,0.55090594,0,0.22114533,0.28563416,0,0,0,0,0,0.02483938,0.34713537,0.3813539,0.5657925,0,0,0.22028899,0.28614917,0,0.5993874,0,0.48386964,0.48096594,0.6142158,0,0,0,0.13151228,0,0,0.020650245,0.2963508,0.017096555,0.026800992,0,0,0,0.033143003,0.062015522,0.13728942,0,0,0,0,0,0.095468774,0.14103477,0,0.35440236,0.33425018,0.18084249,0.09686072,0,0.39765677,0,0.13321123,0,0.46080118,0,0,0,0,0.11748914,0.39267927,0,0.31230798,0.007492251,0.30479512,0,0,0,0.55265844,0.18796703,0.22325553,0.025723,0,0,0.37971082,0,0,0.11442606,0.24628621,0.11838232,0.25037497,0,0,0,0.26662922
csm79hje,0,0,0.077748165,0,0.20790483,0,0.94624746,0,0,0.026199546,0,0,0,0.3778963,0,0,0,0,0.64712894,0.19642459,0,0.1920647,0.24729095,0.38462362,0,0,0.2848428,0,0.55745584,0,0,0.005986821,0.8234158,0.000954002,0,0.35351193,0.23873001,0,0,0.24874254,0,1.4085401,0.19713274,0.745122,0.14751737,0.30673155,0.006450705,0,0,0.034760818,0,0.22349186,0.17717901,0.15811189,0,0,0,0.22992685,0,0,0.23029047,0,0.096379556,0.26104003,0,0.00295756,0.14273463,0,0,0,0.110759765,0,0.39340073,0.20095968,0,0.27171278,0,0,0,0.08155633,0,0,0.03263187,0,0.63011736,0.15470389,0,0,0,0.10607287,0.31754887,0.026061205,0.30772817,0,0,0.23143265,0.63131046,0,1.5733446,0.443455,0,0,0.2699847,0,0,0,0,0,0,0.62071145
csm7koro,0,0,0.73345333,0,0.45711982,0,0.5433107,0.015664198,0,0,1.1716969,0.77436167,0.46713606,0.7288821,0,0.4346188,0,0,0.6853431,0.3480252,0,0.6021165,0,0.49486938,0,0,0.19836594,0.39010346,0,0.113221586,0.3247486,0,0,0.87562877,0.71200484,0.31274378,1.1957062,0,0.9081541,0,0,0,0,0.9830949,0,0,0.27988875,0,0,0.37426585,0.24199814,0.6356604,0,0.100016974,0,0.09286405,0,0,0,0,0,0,0.32214016,0,0,0,0,0.67877895,0,0,0.09641667,0,0,0.25906274,0.16974784,1.1473436,1.0486603,0,0,0,0,0.38135317,0.17151469,0,0.45173475,1.1543901,0,0,0.4767422,0.507941,0.12213342,0,0,0.60350204,0,0,0,0,0,0.42056975,0,0.5541691,0.373204,0,0,0,0.46011853,0,0.2065817,0.41238925
csm5fz48,0,0.98172784,0,0,0,1.641858,0,1.2588893,0.33936998,0,1.3352425,0,0,0,0,0,0,0,0.80701447,0.0673668,0,0,0.27264017,0.47560206,0.8499837,0,0.5773552,0.7717318,0,0,0,0,0,0.72915685,0.7306466,0.044741403,0,0,0.43695655,0.24379112,0.6549647,0.54989576,0.034235574,0.46667638,0.031143922,0,0,0,0.12202029,0,0,0.41933972,0,0.7491494,1.0427918,0.8868822,0,0,0,0.41582873,0.14668475,0,0.20313323,0,0,0.032706738,1.3567357,1.5684991,0,0,0,0.31657574,0.29596466,0,1.5907989,0,0,0,0,0.8208963,0,0,0,0.16874179,0,0,0,0.7018359,0.002304068,0.20744038,0,0,0,0.38177535,0,0.03887944,0,0.000101149,0,0,0.47893125,0,1.4902043,0,0,0,0.26903835,0.39961985,0,0
msma26er,0,0.2764722,0,0.6196219,0.48780918,0,0.47237942,0.27768221,0,0,0.49470356,1.083325,0.36089402,0,0,0,0,0.059505105,0,0,0,0,0,0,0,0,0,0.6133162,0.7737248,0,0.78417075,0.07343292,0,0,0.020557879,0.8430495,0.3609743,0.29810563,0,0,0,0,0,0.8415117,0,0.11326655,0,0,0,0.25669178,0.41405675,0,0,0,0,0.33603972,0.3961314,0,0,0,0,0.06904051,0.087814964,0,0.5310175,0,0,0.85294336,0.28295338,0,0,0.9080437,0.27310777,0.84366494,0.23869587,0,0.48510355,0,0.79496604,0,0.58665603,0.85260296,0.24945347,0.20603019,0,0,0.17301057,0.71089363,1.0292858,0,0,0.061279926,0.036794435,0,0.09189131,0,0,0.046776164,0.46673098,0,0.022437423,0.66715854,0.68489754,0.9271194,0.9571041,2.01376,0,0.19579345,0.027038269,0
hsm7j4j7,0.3898166,0,0.6371787,0.44922018,0.06413258,0,0.39596435,0.6255405,0.45055825,0.23957594,0,0.53869474,0.10362551,0.56209517,0.75744045,0,0,0,0.5093965,0.8073884,0.07209952,0,1.0540155,0.007568786,0,0.08129057,0,0,0,0.30938432,0.20871803,0,0.3004479,0.14698592,0,0.5201348,0.46112698,0,0.37449726,0.894368,0,0.8049739,0,0.122292444,0.07085279,0.9101445,0.007722268,0,0,0.53825223,0,0,0,0.44781667,0,0,0,0.25328368,0,0,0.15736772,0.4365312,0,0.15659148,0,0,0.33007193,0,0,0.4818317,0,0.23995861,0,0,0,1.0722098,0.20251842,0,0,0.8493436,0,0,0,0,0,0.74685013,0,0,0,0.41559663,0.07680517,0.21966203,0.14506383,0,0.08558226,0.57621396,0.30782193,0,1.1503474,0.86074394,0,0.6584261,0.49750566,0,0,0,0,0.026419252,0,1.0457256
psm6xbtf,0,0.21985653,0.7783231,0,0.99761844,0.20658152,0,0.09308457,0,0.024640996,0.6988351,0.5635165,0.9937266,0,0.3908325,0,0.15732938,0,0.3642657,0,0,0.15826492,0.15184546,0.23436052,0,0.25243467,0.43338814,0,0,0,0.3751772,0.018341001,0,0,0.68778723,0.1090955,0.064242624,0,0.7420906,0.3566942,0.3001066,0.17639112,0.6115937,0,0.47173625,0.13842827,0,0,0,0,0.20470327,0.2455238,0,0,0.47672385,0.7050805,0,0.07126052,0,0,0.12314571,0.003958305,0,0,0,0.71932733,0.070713356,0.7874677,0,0,0,0,0.3807623,0,0,0.16964692,0.017843349,0,0,0.16294649,0,0.30322385,0.13055924,0.3576563,0,0,0,0.17176606,0.15449554,0,0.042852808,0,0,0,0,0,0,0,0,0.15053569,0,0,0,0.5925793,0,0,0,0.41227853,0.3038841,0
hsma33mz,0.82224923,0.2922328,0.73559046,0,0.6689652,0,0,0,0.32763416,0,0,0.2781045,0.3084041,0,1.1421022,0,0,0.02434279,0,0,0.19275796,0.32116368,0.07317585,0,0,0,0,0.13531005,0.7809355,0.035429552,1.1166931,1.6577942,0,0,0,1.0252354,0,0,0.11601579,0,0,0.000685781,0.15465273,0,0,0.7168719,0,0.08541347,0.35428298,0.089375794,0,0,0.72320855,0.22370274,0,0,0.007634004,0,0,0.00090478,0,0.3341054,0,0,0.7460382,0,0,0,0.03537359,0,0.2856382,0,0,0,0,0,0,0.7609693,0.56430894,0.09871664,0.25893182,0,0.21502136,0,0,0,0,0.22907594,0.005248311,0.52747643,0.1702041,0.005172338,0.06874034,0,0.798756,0.25175038,0.12550518,0,0.13710557,0.019395076,1.022018,0.25929713,0.19616772,0,0.50428504,0.34355515,0,0.7415175,0.13326064,0.44306177
msm79h5s,0,0.1863391,0.43119413,0,0.35228452,0,0.37709522,0.12427995,0.15013783,0,0.12333979,0.1877572,0.015014628,0,0.34772357,0,0,0,0.057482686,0,0,0.11996879,0.18311927,0.2898514,0,0.006207189,0.3168497,0,0.055890772,0.19872388,0.21275043,0,0.053282138,0.0188777,0.29713014,0.51573575,0.034811255,0,0.029578988,0.3087078,0.014726654,0.10435723,0.004604749,0.18211763,0.22667965,0.21346536,0,0,0.07889202,0,0,0.12269325,0.24974865,0.45036027,0.14253363,0.48853168,0,0.021959879,0,0.2804769,0.48864505,0.28841165,0,0,0,0,0,0.19575998,0.26157227,0,0.25938076,0.03968377,0.22682035,0,0.30246335,0.094904184,0,0,0.080297105,0.040840484,0.07037066,0.19803716,0.17647944,0.21234654,0.202564,0.56036115,0,0.12258057,0.10461428,0,0,0,0,0.35516828,0.021101572,0.10239606,0,0,0,0,0,0,0.22693057,0.4381719,0,0,0.17151767,0,0.2900785,0.14061671
esm7f5c7,0.29638544,0.40578112,0.45895717,0,0.61408234,0,0,0.029822944,0.3729897,0,0,0.28033277,0.11728933,0,0.27485806,0,0.088545576,0,0,0,0,0.2911967,0,0,0,0.1381259,0.19975856,0,0.53379,0.03136088,0.47460645,0.8758558,0.09885399,0,0.11460748,0.7653244,0,0,0.17693995,0.18397379,0,0.22642355,0.22069928,0.38045532,0,0.2062066,0,0,0.13379897,0,0.047365244,0.21326594,0.037351914,0.5847837,0.09227776,0.68447757,0,0,0,0.082032904,0,0.32594648,0,0,0.6262181,0,0,0.19556198,0.42438582,0,0.20828478,0.0757333,0.26877937,0,0.19040588,0,0,0.2763007,0.30359876,0,0.047542326,0.05243291,0.25528702,0,0.22068056,0.19647515,0,0.21496381,0.37409526,0.08920898,0.23081523,0,0.040197443,0,0,0.09932886,0.12779412,0,0,0,0.7476801,0,0.25916243,0.23040792,0.010856539,0.12661535,0.100352705,0.34274724,0.13288319,0.21915081
hsm5md6a,0.10042451,0,0.19089958,0,0,0,0,0,0.13339664,0,0,0.7113151,0.18487689,0,0.086300164,0,0.51400334,0.11944619,0,0,0,0.35249126,0.38469052,0,0,0.3138669,0,0,0,0.5198828,0.17071246,0,0,0.08277294,0,0.9209537,0.1151116,0.26982927,0.25437987,0.26664436,0,0.31997538,0,0.036801174,0.10154839,0.19827053,0,0,0,0.07778533,0,0,0.19573948,0.7353852,0.27355754,0.08871156,0,0.090095505,0,0.31049407,0.55000067,0,0,0.0886123,0,0,0,0,0.30320588,0,0.79614824,0.8279888,0.55603725,0.11797248,0,0.34535274,0.058396548,0,0.87211835,0.15664355,0.10151898,0,0.041523684,0,0,0.28433925,0.018040773,0.3633004,0,0.4003691,0.073538214,0,0.120349415,0.4783263,0.09820293,0,0.034420874,0,0.09823203,0,0,0,0,0.18283856,0.011259826,0.5418563,0,0.085583635,0.40591887,0.31087923
msm7j16n,0,0.69958997,0.25903064,0,0.6374031,0.023085892,0,0.18807766,0.75907385,0,0,0.9797666,0,0,0.52512884,0,0,0,0,0,0,0.0647378,0,0,0,0.6489155,0.11380792,0.043280233,0.033654027,0,0.25420475,0,0.07957355,0,0.048915807,0.34905028,0.15740232,0,0.23260887,0,0.300835,0.61098987,0.08439689,0.7606132,0.15771417,0,0,0,0,0,0,0,0,0.69580704,0.37781775,1.1616751,0,0.18041253,0,0.2841241,0,0.031307496,0.5857494,0,0,0,0,1.1355108,0.38072035,0,0.5561267,0.72382987,0.29057798,0,0.55671656,0,0.03162132,0,0.093798734,0.20010193,0.057108812,0,0.06890018,0.014715619,0,0.6708237,0,0.6462484,0.48936298,0,0.014910731,0,0,0.51059103,0,0,0,0,0.10886648,0,0.36141986,0,0.13044327,0,0,0.083141245,0,0.24578227,0.2925891,0
msm5llhr,0.04116821,0.19015199,0.497336,0,0.2356313,0.106435195,0,0.018615786,0.16228546,0,0.26004755,0.2635121,0,0.011715636,0.12470308,0,0,0,0.4788753,0,0.22332864,0,0.15720522,0,0,0,0.49094373,0.044585064,0.27240792,0.16992271,0.3128033,0,0.039111592,0.02653817,0.27823722,0.4580003,0.62660456,0,0.5358967,0.38183433,0,0.47053128,0,0.3003134,0,0.02252924,0,0,0,0.11126222,0,0,0,0.3924746,0,0.57357275,0,0,0,0.64525044,0.042762343,0.062955394,0,0,0,0,0,0.26135984,0.27227634,0,0.17939341,0.22304204,0.14972351,0,0.46351862,0.21195878,0,0,0.1199092,0,0.034991167,0.25777268,0.31443202,0.28643602,0.26544455,0.6354654,0,0,0.270316,0,0.004587703,0,0,0.34772107,0.071585044,0.11475849,0,0.10066441,0,0,0,0.1767482,0.44829136,0.26359877,0,0.014978878,0.27471334,0.016269857,0.04193006,0.47272816
